Dataset,Synthesizer,Repetition,Classifier,EvalType,Property,Score
D18,,,DT,base_utility,macro_f1,0.8542831910509272
D18,,,RF,base_utility,accuracy,0.8727272727272727
D18,,,RF,base_utility,macro_f1,0.8720505151213027
D180,,,LR,base_utility,accuracy,0.8545454545454545
D180,,,LR,base_utility,macro_f1,0.8537720172814889
D180,,,DT,base_utility,accuracy,0.803030303030303
D180,,,DT,base_utility,macro_f1,0.8022294138798993
D180,,,RF,base_utility,accuracy,0.8909090909090909
D180,,,RF,base_utility,macro_f1,0.8894431209053008
D181,,,LR,base_utility,accuracy,0.8636363636363636
D181,,,LR,base_utility,macro_f1,0.8635348606401456
D181,,,DT,base_utility,accuracy,0.8818181818181818
D181,,,DT,base_utility,macro_f1,0.8815734989648033
D181,,,RF,base_utility,accuracy,0.8909090909090909
D181,,,RF,base_utility,macro_f1,0.8907123932881955
D182,,,LR,base_utility,accuracy,0.8606060606060606
D182,,,LR,base_utility,macro_f1,0.8605855773116344
D182,,,DT,base_utility,accuracy,0.8606060606060606
D182,,,DT,base_utility,macro_f1,0.8605855773116344
D182,,,RF,base_utility,accuracy,0.8636363636363636
D182,,,RF,base_utility,macro_f1,0.8635749786405269
D183,,,LR,base_utility,accuracy,0.8515151515151516
D183,,,LR,base_utility,macro_f1,0.8506580466404987
D183,,,DT,base_utility,accuracy,0.8090909090909091
D183,,,DT,base_utility,macro_f1,0.8090049700967377
D183,,,RF,base_utility,accuracy,0.8727272727272727
D183,,,RF,base_utility,macro_f1,0.8724273774897832
D184,,,LR,base_utility,accuracy,0.7909090909090909
D184,,,LR,base_utility,macro_f1,0.7909071708647462
D184,,,DT,base_utility,accuracy,0.7636363636363637
D184,,,DT,base_utility,macro_f1,0.7635582010582012
D184,,,RF,base_utility,accuracy,0.8151515151515152
D184,,,RF,base_utility,macro_f1,0.8151090700344432
D185,,,LR,base_utility,accuracy,0.9030303030303031
D185,,,LR,base_utility,macro_f1,0.9029982363315696
D185,,,DT,base_utility,accuracy,0.9272727272727272
D185,,,DT,base_utility,macro_f1,0.9271764316451506
D185,,,RF,base_utility,accuracy,0.9424242424242424
D185,,,RF,base_utility,macro_f1,0.9423601982000203
D186,,,LR,base_utility,accuracy,0.8848484848484849
D186,,,LR,base_utility,macro_f1,0.8844239631336406
D186,,,DT,base_utility,accuracy,0.8696969696969697
D186,,,DT,base_utility,macro_f1,0.8691671507205487
D186,,,RF,base_utility,accuracy,0.9393939393939394
D186,,,RF,base_utility,macro_f1,0.9391233766233766
D187,,,LR,base_utility,accuracy,0.8939393939393939
D187,,,LR,base_utility,macro_f1,0.8939384200038567
D187,,,DT,base_utility,accuracy,0.8515151515151516
D187,,,DT,base_utility,macro_f1,0.8515028790258148
D187,,,RF,base_utility,accuracy,0.9242424242424242
D187,,,RF,base_utility,macro_f1,0.9242361627682729
D188,,,LR,base_utility,accuracy,0.806060606060606
D188,,,LR,base_utility,macro_f1,0.806060606060606
D188,,,DT,base_utility,accuracy,0.7696969696969697
D188,,,DT,base_utility,macro_f1,0.7694852941176471
D188,,,RF,base_utility,accuracy,0.8606060606060606
D188,,,RF,base_utility,macro_f1,0.8604214939865387
D189,,,LR,base_utility,accuracy,0.6818181818181818
D189,,,LR,base_utility,macro_f1,0.6818152600115703
D189,,,DT,base_utility,accuracy,0.8818181818181818
D189,,,DT,base_utility,macro_f1,0.8818084139185056
D189,,,RF,base_utility,accuracy,0.9181818181818182
D189,,,RF,base_utility,macro_f1,0.9181449871843161
D19,,,LR,base_utility,accuracy,0.6484848484848484
D19,,,LR,base_utility,macro_f1,0.6469155844155844
D19,,,DT,base_utility,accuracy,0.7636363636363637
D19,,,DT,base_utility,macro_f1,0.763601631093641
D19,,,RF,base_utility,accuracy,0.7757575757575758
D19,,,RF,base_utility,macro_f1,0.7749308755760369
D190,,,LR,base_utility,accuracy,0.6636363636363637
D190,,,LR,base_utility,macro_f1,0.6632622105369602
D190,,,DT,base_utility,accuracy,0.8545454545454545
D190,,,DT,base_utility,macro_f1,0.8544599213495535
D190,,,RF,base_utility,accuracy,0.9121212121212121
D190,,,RF,base_utility,macro_f1,0.9121139488111965
D191,,,LR,base_utility,accuracy,0.6696969696969697
D191,,,LR,base_utility,macro_f1,0.6696696696696697
D191,,,DT,base_utility,accuracy,0.7787878787878788
D191,,,DT,base_utility,macro_f1,0.7784440499949417
D191,,,RF,base_utility,accuracy,0.8424242424242424
D191,,,RF,base_utility,macro_f1,0.8423721340388006
D192,,,LR,base_utility,accuracy,0.6666666666666666
D192,,,LR,base_utility,macro_f1,0.6642495097857857
D192,,,DT,base_utility,accuracy,0.703030303030303
D192,,,DT,base_utility,macro_f1,0.7024948483956432
D192,,,RF,base_utility,accuracy,0.8090909090909091
D192,,,RF,base_utility,macro_f1,0.8090751301760477
D193,,,LR,base_utility,accuracy,0.9939393939393939
D193,,,LR,base_utility,macro_f1,0.9939313693037626
D193,,,DT,base_utility,accuracy,0.996969696969697
D193,,,DT,base_utility,macro_f1,0.996964986986232
D193,,,RF,base_utility,accuracy,0.996969696969697
D193,,,RF,base_utility,macro_f1,0.996964986986232
D194,,,LR,base_utility,accuracy,0.9939393939393939
D194,,,LR,base_utility,macro_f1,0.9939358300562313
D194,,,DT,base_utility,accuracy,0.9878787878787879
D194,,,DT,base_utility,macro_f1,0.9878676470588236
D194,,,RF,base_utility,accuracy,0.9939393939393939
D194,,,RF,base_utility,macro_f1,0.9939358300562313
D195,,,LR,base_utility,accuracy,0.9575757575757575
D195,,,LR,base_utility,macro_f1,0.957449160035367
D195,,,DT,base_utility,accuracy,0.9121212121212121
D195,,,DT,base_utility,macro_f1,0.9117638923464166
D195,,,RF,base_utility,accuracy,0.9575757575757575
D195,,,RF,base_utility,macro_f1,0.957449160035367
D196,,,LR,base_utility,accuracy,0.8878787878787879
D196,,,LR,base_utility,macro_f1,0.8878283157711
D196,,,DT,base_utility,accuracy,0.7878787878787878
D196,,,DT,base_utility,macro_f1,0.7878476176481393
D196,,,RF,base_utility,accuracy,0.8939393939393939
D196,,,RF,base_utility,macro_f1,0.8938916500537432
D197,,,LR,base_utility,accuracy,0.9787878787878788
D197,,,LR,base_utility,macro_f1,0.9787876840007713
D197,,,DT,base_utility,accuracy,0.9727272727272728
D197,,,DT,base_utility,macro_f1,0.9727250185965783
D197,,,RF,base_utility,accuracy,0.9787878787878788
D197,,,RF,base_utility,macro_f1,0.9787876840007713
D198,,,LR,base_utility,accuracy,0.9666666666666667
D198,,,LR,base_utility,macro_f1,0.966555800219276
D198,,,DT,base_utility,accuracy,0.9484848484848485
D198,,,DT,base_utility,macro_f1,0.9483477732458039
D198,,,RF,base_utility,accuracy,0.9636363636363636
D198,,,RF,base_utility,macro_f1,0.963527851458886
D199,,,LR,base_utility,accuracy,0.9333333333333333
D199,,,LR,base_utility,macro_f1,0.9333333333333333
D199,,,DT,base_utility,accuracy,0.8787878787878788
D199,,,DT,base_utility,macro_f1,0.8787834263884807
D199,,,RF,base_utility,accuracy,0.9333333333333333
D199,,,RF,base_utility,macro_f1,0.9333333333333333
D2,,,LR,base_utility,accuracy,0.6848484848484848
D2,,,LR,base_utility,macro_f1,0.6842802472770091
D2,,,DT,base_utility,accuracy,0.8
D2,,,DT,base_utility,macro_f1,0.7997351870241642
D2,,,RF,base_utility,accuracy,0.8606060606060606
D2,,,RF,base_utility,macro_f1,0.8585274930102517
D20,,,LR,base_utility,accuracy,0.6606060606060606
D20,,,LR,base_utility,macro_f1,0.6605935938877461
D20,,,DT,base_utility,accuracy,0.6848484848484848
D20,,,DT,base_utility,macro_f1,0.6847442680776015
D20,,,RF,base_utility,accuracy,0.7515151515151515
D20,,,RF,base_utility,macro_f1,0.750929641765767
D200,,,LR,base_utility,accuracy,0.8727272727272727
D200,,,LR,base_utility,macro_f1,0.872610294117647
D200,,,DT,base_utility,accuracy,0.7636363636363637
D200,,,DT,base_utility,macro_f1,0.7635582010582012
D200,,,RF,base_utility,accuracy,0.8787878787878788
D200,,,RF,base_utility,macro_f1,0.878627386075251
D201,,,LR,base_utility,accuracy,0.9878787878787879
D201,,,LR,base_utility,macro_f1,0.9878676470588236
D201,,,DT,base_utility,accuracy,0.9636363636363636
D201,,,DT,base_utility,macro_f1,0.9635882158225753
D201,,,RF,base_utility,accuracy,0.9818181818181818
D201,,,RF,base_utility,macro_f1,0.9817941079112876
D202,,,LR,base_utility,accuracy,0.9757575757575757
D202,,,LR,base_utility,macro_f1,0.9757575757575757
D202,,,DT,base_utility,accuracy,0.9666666666666667
D202,,,DT,base_utility,macro_f1,0.9666663605726407
D202,,,RF,base_utility,accuracy,0.9757575757575757
D202,,,RF,base_utility,macro_f1,0.9757575757575757
D203,,,LR,base_utility,accuracy,0.9393939393939394
D203,,,LR,base_utility,macro_f1,0.939358300562314
D203,,,DT,base_utility,accuracy,0.8878787878787879
D203,,,DT,base_utility,macro_f1,0.8877045184905868
D203,,,RF,base_utility,accuracy,0.9393939393939394
D203,,,RF,base_utility,macro_f1,0.9393382352941176
D204,,,LR,base_utility,accuracy,0.8818181818181818
D204,,,LR,base_utility,macro_f1,0.8815734989648033
D204,,,DT,base_utility,accuracy,0.7545454545454545
D204,,,DT,base_utility,macro_f1,0.754362749152262
D204,,,RF,base_utility,accuracy,0.8727272727272727
D204,,,RF,base_utility,macro_f1,0.8724273774897832
D205,,,LR,base_utility,accuracy,0.8363636363636363
D205,,,LR,base_utility,macro_f1,0.8363576256244489
D205,,,DT,base_utility,accuracy,0.9818181818181818
D205,,,DT,base_utility,macro_f1,0.9818175139582721
D205,,,RF,base_utility,accuracy,0.9848484848484849
D205,,,RF,base_utility,macro_f1,0.9848450057405281
D206,,,LR,base_utility,accuracy,0.8333333333333334
D206,,,LR,base_utility,macro_f1,0.8332950631458094
D206,,,DT,base_utility,accuracy,0.9606060606060606
D206,,,DT,base_utility,macro_f1,0.9605970149253731
D206,,,RF,base_utility,accuracy,0.9696969696969697
D206,,,RF,base_utility,macro_f1,0.9696925168068771
D207,,,LR,base_utility,accuracy,0.7878787878787878
D207,,,LR,base_utility,macro_f1,0.7877540519680988
D207,,,DT,base_utility,accuracy,0.8242424242424242
D207,,,DT,base_utility,macro_f1,0.8240808823529412
D207,,,RF,base_utility,accuracy,0.9
D207,,,RF,base_utility,macro_f1,0.8999917348541202
D208,,,LR,base_utility,accuracy,0.7696969696969697
D208,,,LR,base_utility,macro_f1,0.7686688311688312
D208,,,DT,base_utility,accuracy,0.8
D208,,,DT,base_utility,macro_f1,0.7998161764705882
D208,,,RF,base_utility,accuracy,0.8787878787878788
D208,,,RF,base_utility,macro_f1,0.8787700672275083
D209,,,LR,base_utility,accuracy,0.9939393939393939
D209,,,LR,base_utility,macro_f1,0.9939385033613755
D209,,,DT,base_utility,accuracy,0.996969696969697
D209,,,DT,base_utility,macro_f1,0.9969690011481056
D209,,,RF,base_utility,accuracy,0.996969696969697
D209,,,RF,base_utility,macro_f1,0.9969690011481056
D21,,,LR,base_utility,accuracy,0.7696969696969697
D21,,,LR,base_utility,macro_f1,0.7694852941176471
D21,,,DT,base_utility,accuracy,0.8848484848484849
D21,,,DT,base_utility,macro_f1,0.883461581353853
D21,,,RF,base_utility,accuracy,0.8606060606060606
D21,,,RF,base_utility,macro_f1,0.8600921658986175
D210,,,LR,base_utility,accuracy,0.9848484848484849
D210,,,LR,base_utility,macro_f1,0.9848472325536546
D210,,,DT,base_utility,accuracy,0.9787878787878788
D210,,,DT,base_utility,macro_f1,0.9787876840007713
D210,,,RF,base_utility,accuracy,0.990909090909091
D210,,,RF,base_utility,macro_f1,0.9909070034443168
D211,,,LR,base_utility,accuracy,0.9484848484848485
D211,,,LR,base_utility,macro_f1,0.9484843754304447
D211,,,DT,base_utility,accuracy,0.9030303030303031
D211,,,DT,base_utility,macro_f1,0.9030160537820066
D211,,,RF,base_utility,accuracy,0.9515151515151515
D211,,,RF,base_utility,macro_f1,0.9515133705553922
D212,,,LR,base_utility,accuracy,0.8939393939393939
D212,,,LR,base_utility,macro_f1,0.8928680746862565
D212,,,DT,base_utility,accuracy,0.8363636363636363
D212,,,DT,base_utility,macro_f1,0.8353415138971023
D212,,,RF,base_utility,accuracy,0.906060606060606
D212,,,RF,base_utility,macro_f1,0.9053294959235232
D213,,,LR,base_utility,accuracy,0.9757575757575757
D213,,,LR,base_utility,macro_f1,0.9757433202249255
D213,,,DT,base_utility,accuracy,0.9515151515151515
D213,,,DT,base_utility,macro_f1,0.9514705882352941
D213,,,RF,base_utility,accuracy,0.9727272727272728
D213,,,RF,base_utility,macro_f1,0.9726969359894833
D214,,,LR,base_utility,accuracy,0.9636363636363636
D214,,,LR,base_utility,macro_f1,0.9636363636363636
D214,,,DT,base_utility,accuracy,0.9454545454545454
D214,,,DT,base_utility,macro_f1,0.9454365079365079
D214,,,RF,base_utility,accuracy,0.9666666666666667
D214,,,RF,base_utility,macro_f1,0.9666590126291619
D215,,,LR,base_utility,accuracy,0.9212121212121213
D215,,,LR,base_utility,macro_f1,0.9208603896103896
D215,,,DT,base_utility,accuracy,0.896969696969697
D215,,,DT,base_utility,macro_f1,0.8962225757519702
D215,,,RF,base_utility,accuracy,0.9272727272727272
D215,,,RF,base_utility,macro_f1,0.9268860086407444
D216,,,LR,base_utility,accuracy,0.8909090909090909
D216,,,LR,base_utility,macro_f1,0.8908930605047574
D216,,,DT,base_utility,accuracy,0.7909090909090909
D216,,,DT,base_utility,macro_f1,0.790676509252705
D216,,,RF,base_utility,accuracy,0.8878787878787879
D216,,,RF,base_utility,macro_f1,0.8878530424799081
D217,,,LR,base_utility,accuracy,0.9878787878787879
D217,,,LR,base_utility,macro_f1,0.9878716601124629
D217,,,DT,base_utility,accuracy,0.9757575757575757
D217,,,DT,base_utility,macro_f1,0.9757433202249255
D217,,,RF,base_utility,accuracy,0.9818181818181818
D217,,,RF,base_utility,macro_f1,0.9818121693121693
D218,,,LR,base_utility,accuracy,0.990909090909091
D218,,,LR,base_utility,macro_f1,0.9908902691511388
D218,,,DT,base_utility,accuracy,0.9666666666666667
D218,,,DT,base_utility,macro_f1,0.966555800219276
D218,,,RF,base_utility,accuracy,0.990909090909091
D218,,,RF,base_utility,macro_f1,0.9908949609586962
D219,,,LR,base_utility,accuracy,0.9666666666666667
D219,,,LR,base_utility,macro_f1,0.9666663605726407
D219,,,DT,base_utility,accuracy,0.8757575757575757
D219,,,DT,base_utility,macro_f1,0.8757564348616609
D219,,,RF,base_utility,accuracy,0.9606060606060606
D219,,,RF,base_utility,macro_f1,0.9606056988585754
D22,,,LR,base_utility,accuracy,0.7575757575757576
D22,,,LR,base_utility,macro_f1,0.7574955908289241
D22,,,DT,base_utility,accuracy,0.8424242424242424
D22,,,DT,base_utility,macro_f1,0.8423721340388006
D22,,,RF,base_utility,accuracy,0.8606060606060606
D22,,,RF,base_utility,macro_f1,0.8605855773116344
D220,,,LR,base_utility,accuracy,0.8939393939393939
D220,,,LR,base_utility,macro_f1,0.8939150401836969
D220,,,DT,base_utility,accuracy,0.8303030303030303
D220,,,DT,base_utility,macro_f1,0.830296796943873
D220,,,RF,base_utility,accuracy,0.906060606060606
D220,,,RF,base_utility,macro_f1,0.9059561128526645
D221,,,LR,base_utility,accuracy,0.8484848484848485
D221,,,LR,base_utility,macro_f1,0.8484347442680775
D221,,,DT,base_utility,accuracy,0.9757575757575757
D221,,,DT,base_utility,macro_f1,0.9757540134455016
D221,,,RF,base_utility,accuracy,0.9818181818181818
D221,,,RF,base_utility,macro_f1,0.9818175139582721
D222,,,LR,base_utility,accuracy,0.806060606060606
D222,,,LR,base_utility,macro_f1,0.806060606060606
D222,,,DT,base_utility,accuracy,0.9272727272727272
D222,,,DT,base_utility,macro_f1,0.9272299606747767
D222,,,RF,base_utility,accuracy,0.9727272727272728
D222,,,RF,base_utility,macro_f1,0.9727210103329507
D223,,,LR,base_utility,accuracy,0.8
D223,,,LR,base_utility,macro_f1,0.7999338624338624
D223,,,DT,base_utility,accuracy,0.8606060606060606
D223,,,DT,base_utility,macro_f1,0.8599837662337662
D223,,,RF,base_utility,accuracy,0.8848484848484849
D223,,,RF,base_utility,macro_f1,0.8847426470588236
D224,,,LR,base_utility,accuracy,0.7575757575757576
D224,,,LR,base_utility,macro_f1,0.7575401344550163
D224,,,DT,base_utility,accuracy,0.7848484848484848
D224,,,DT,base_utility,macro_f1,0.7842759941442395
D224,,,RF,base_utility,accuracy,0.8636363636363636
D224,,,RF,base_utility,macro_f1,0.8630819019168534
D225,,,LR,base_utility,accuracy,1.0
D225,,,LR,base_utility,macro_f1,1.0
D225,,,DT,base_utility,accuracy,1.0
D225,,,DT,base_utility,macro_f1,1.0
D225,,,RF,base_utility,accuracy,1.0
D225,,,RF,base_utility,macro_f1,1.0
D226,,,LR,base_utility,accuracy,0.996969696969697
D226,,,LR,base_utility,macro_f1,0.9969683328586784
D226,,,DT,base_utility,accuracy,0.9757575757575757
D226,,,DT,base_utility,macro_f1,0.9757495590828924
D226,,,RF,base_utility,accuracy,0.996969696969697
D226,,,RF,base_utility,macro_f1,0.9969683328586784
D227,,,LR,base_utility,accuracy,0.9606060606060606
D227,,,LR,base_utility,macro_f1,0.9605012383644382
D227,,,DT,base_utility,accuracy,0.9090909090909091
D227,,,DT,base_utility,macro_f1,0.9088196286472149
D227,,,RF,base_utility,accuracy,0.9606060606060606
D227,,,RF,base_utility,macro_f1,0.9605012383644382
D228,,,LR,base_utility,accuracy,0.8848484848484849
D228,,,LR,base_utility,macro_f1,0.8848104056437389
D228,,,DT,base_utility,accuracy,0.8121212121212121
D228,,,DT,base_utility,macro_f1,0.8120936042026377
D228,,,RF,base_utility,accuracy,0.8909090909090909
D228,,,RF,base_utility,macro_f1,0.8908730158730158
D229,,,LR,base_utility,accuracy,1.0
D229,,,LR,base_utility,macro_f1,1.0
D229,,,DT,base_utility,accuracy,1.0
D229,,,DT,base_utility,macro_f1,1.0
D229,,,RF,base_utility,accuracy,1.0
D229,,,RF,base_utility,macro_f1,1.0
D23,,,LR,base_utility,accuracy,0.6484848484848484
D23,,,LR,base_utility,macro_f1,0.6469155844155844
D23,,,DT,base_utility,accuracy,0.6909090909090909
D23,,,DT,base_utility,macro_f1,0.6908636714301459
D23,,,RF,base_utility,accuracy,0.7393939393939394
D23,,,RF,base_utility,macro_f1,0.73924069241795
D230,,,LR,base_utility,accuracy,0.990909090909091
D230,,,LR,base_utility,macro_f1,0.9908566151004388
D230,,,DT,base_utility,accuracy,0.990909090909091
D230,,,DT,base_utility,macro_f1,0.9908566151004388
D230,,,RF,base_utility,accuracy,0.990909090909091
D230,,,RF,base_utility,macro_f1,0.9908566151004388
D231,,,LR,base_utility,accuracy,0.9515151515151515
D231,,,LR,base_utility,macro_f1,0.9515151515151515
D231,,,DT,base_utility,accuracy,0.9151515151515152
D231,,,DT,base_utility,macro_f1,0.9151483984719365
D231,,,RF,base_utility,accuracy,0.9515151515151515
D231,,,RF,base_utility,macro_f1,0.9515151515151515
D232,,,LR,base_utility,accuracy,0.896969696969697
D232,,,LR,base_utility,macro_f1,0.8969356261022927
D232,,,DT,base_utility,accuracy,0.8212121212121212
D232,,,DT,base_utility,macro_f1,0.821197344133124
D232,,,RF,base_utility,accuracy,0.8939393939393939
D232,,,RF,base_utility,macro_f1,0.8939150401836969
D233,,,LR,base_utility,accuracy,1.0
D233,,,LR,base_utility,macro_f1,1.0
D233,,,DT,base_utility,accuracy,1.0
D233,,,DT,base_utility,macro_f1,1.0
D233,,,RF,base_utility,accuracy,1.0
D233,,,RF,base_utility,macro_f1,1.0
D234,,,LR,base_utility,accuracy,0.990909090909091
D234,,,LR,base_utility,macro_f1,0.990909007428902
D234,,,DT,base_utility,accuracy,0.990909090909091
D234,,,DT,base_utility,macro_f1,0.990909007428902
D234,,,RF,base_utility,accuracy,0.9939393939393939
D234,,,RF,base_utility,macro_f1,0.9939393939393939
D235,,,LR,base_utility,accuracy,0.9545454545454546
D235,,,LR,base_utility,macro_f1,0.9544748047934811
D235,,,DT,base_utility,accuracy,0.906060606060606
D235,,,DT,base_utility,macro_f1,0.9058661145617668
D235,,,RF,base_utility,accuracy,0.9545454545454546
D235,,,RF,base_utility,macro_f1,0.9544748047934811
D236,,,LR,base_utility,accuracy,0.8909090909090909
D236,,,LR,base_utility,macro_f1,0.8908088235294118
D236,,,DT,base_utility,accuracy,0.7909090909090909
D236,,,DT,base_utility,macro_f1,0.7908149672488081
D236,,,RF,base_utility,accuracy,0.8909090909090909
D236,,,RF,base_utility,macro_f1,0.8908088235294118
D237,,,LR,base_utility,accuracy,0.9848484848484849
D237,,,LR,base_utility,macro_f1,0.9848450057405281
D237,,,DT,base_utility,accuracy,0.9939393939393939
D237,,,DT,base_utility,macro_f1,0.9939373897707231
D237,,,RF,base_utility,accuracy,1.0
D237,,,RF,base_utility,macro_f1,1.0
D238,,,LR,base_utility,accuracy,0.9484848484848485
D238,,,LR,base_utility,macro_f1,0.9484843754304447
