Dataset,Synthesizer,Repetition,Authenticity,Coherence,Column Pair Trends,Column Shapes,Coverage,Data Structure,Data Validity,Density,ImpPrecision,ImpRecall,Privacy,output_c1,output_c2,output_clsCoef,output_complex,output_density,output_f1,output_f1v,output_f2,output_f3,output_f4,output_hubs,output_l1,output_l2,output_l3,output_lsc,output_n1,output_n2,output_n3,output_n4,output_t1,output_t2,output_t3,output_t4,Output_IR,Train_IR,Test_IR,IR_Diff,class_sep,flip_y,input_c1,input_c2,input_clsCoef,input_complex,input_density,input_f1,input_f1v,input_f2,input_f3,input_f4,input_hubs,input_l1,input_l2,input_l3,input_lsc,input_n1,input_n2,input_n3,input_n4,input_t1,input_t2,input_t3,input_t4,n_classes,n_clusters_per_class,n_features,n_informative,n_redundant,n_repeated,n_samples,random_state,input_complex_cat,complex_diff
D246,TVAE,R3,0.5029850746268657,0.971,0.8507920785431671,0.8770433546552949,0.9656716417910448,1.0,1.0,1.020298507462687,0.8791044776119403,0.8880597014925373,0.772,0.003,0.009,0.773,0.306,0.991,0.059,0.026,0.07,0.775,0.613,0.948,0.023,0.018,0.007,0.86,0.019,0.349,0.033,0.013,0.337,0.03,0.022,0.75,0.876750700280112,0.9881305637982196,0.9760479041916168,-0.0120826596066028,4.0,0.01,0.0,0.0,0.713,0.249,0.986,0.04,0.02,0.007,0.522,0.0,0.947,0.015,0.006,0.003,0.809,0.007,0.31,0.012,0.013,0.266,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,low,0.056999999999999995
D247,CART,R1,0.1850746268656716,0.98,0.9061261917451277,0.952452025586354,0.9298507462686568,1.0,0.9974413646055438,0.7035820895522389,0.9477611940298508,0.935820895522388,0.3459999999999999,0.0,0.001,0.767,0.328,0.998,0.11,0.045,0.088,0.869,0.663,0.989,0.045,0.031,0.024,0.935,0.018,0.353,0.036,0.024,0.424,0.03,0.022,0.75,0.95906432748538,0.95906432748538,0.864406779661017,-0.094657547824363,4.0,0.1,0.0,0.001,0.698,0.354,0.984,0.106,0.053,0.026,0.87,0.754,0.934,0.125,0.042,0.048,0.963,0.031,0.409,0.06,0.043,0.833,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-low,-0.025999999999999968
D247,CART,R2,0.0432835820895522,0.98,0.8996467569696461,0.9519545131485432,0.9865671641791044,1.0,0.9977256574271498,1.1695522388059705,0.9940298507462688,0.9238805970149254,0.164,0.0,0.0,0.754,0.338,0.998,0.12,0.053,0.122,0.77,0.631,0.987,0.077,0.042,0.033,0.954,0.025,0.369,0.045,0.033,0.612,0.03,0.022,0.75,0.9822485207100592,0.95906432748538,0.864406779661017,-0.094657547824363,4.0,0.1,0.0,0.001,0.698,0.354,0.984,0.106,0.053,0.026,0.87,0.754,0.934,0.125,0.042,0.048,0.963,0.031,0.409,0.06,0.043,0.833,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-low,-0.01599999999999996
D247,CART,R3,0.0626865671641791,0.981,0.912421463359202,0.9559346126510304,0.9805970149253732,1.0,0.9972992181947404,1.1068656716417913,0.9940298507462688,0.9313432835820896,0.1679999999999999,0.0,0.0,0.752,0.337,0.998,0.113,0.05,0.075,0.867,0.649,0.986,0.081,0.037,0.024,0.957,0.031,0.369,0.046,0.019,0.548,0.03,0.022,0.75,0.9881305637982196,0.95906432748538,0.864406779661017,-0.094657547824363,4.0,0.1,0.0,0.001,0.698,0.354,0.984,0.106,0.053,0.026,0.87,0.754,0.934,0.125,0.042,0.048,0.963,0.031,0.409,0.06,0.043,0.833,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-low,-0.01699999999999996
D247,TVAE,R1,0.444776119402985,0.969,0.8578497063366571,0.8837953091684435,0.9298507462686568,1.0,1.0,1.1086567164179106,0.9164179104477612,0.6880597014925374,0.725,0.004,0.012,0.766,0.288,0.99,0.104,0.044,0.038,0.49,0.094,0.942,0.044,0.027,0.016,0.918,0.034,0.358,0.069,0.025,0.563,0.03,0.022,0.75,0.8559556786703602,0.95906432748538,0.864406779661017,-0.094657547824363,4.0,0.1,0.0,0.001,0.698,0.354,0.984,0.106,0.053,0.026,0.87,0.754,0.934,0.125,0.042,0.048,0.963,0.031,0.409,0.06,0.043,0.833,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-low,-0.066
D247,TVAE,R2,0.4865671641791044,0.973,0.8804506579310326,0.8820184790334045,0.9701492537313432,1.0,1.0,0.9922388059701494,0.8985074626865671,0.8611940298507462,0.762,0.0,0.0,0.839,0.293,0.994,0.076,0.035,0.021,0.584,0.304,0.952,0.03,0.031,0.007,0.886,0.02,0.351,0.04,0.024,0.445,0.03,0.022,0.75,0.9881305637982196,0.95906432748538,0.864406779661017,-0.094657547824363,4.0,0.1,0.0,0.001,0.698,0.354,0.984,0.106,0.053,0.026,0.87,0.754,0.934,0.125,0.042,0.048,0.963,0.031,0.409,0.06,0.043,0.833,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-low,-0.061
D247,TVAE,R3,0.5582089552238806,0.971,0.8891894977625974,0.8906183368869934,0.9447761194029852,1.0,1.0,0.7841791044776121,0.826865671641791,0.9104477611940298,0.8009999999999999,0.0,0.0,0.768,0.286,0.989,0.058,0.026,0.036,0.564,0.267,0.947,0.024,0.016,0.019,0.897,0.021,0.347,0.039,0.015,0.464,0.03,0.022,0.75,0.9822485207100592,0.95906432748538,0.864406779661017,-0.094657547824363,4.0,0.1,0.0,0.001,0.698,0.354,0.984,0.106,0.053,0.026,0.87,0.754,0.934,0.125,0.042,0.048,0.963,0.031,0.409,0.06,0.043,0.833,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-low,-0.068
D248,CART,R1,0.2074626865671641,0.982,0.8910101783560272,0.9533049040511724,0.891044776119403,1.0,0.997867803837953,0.5841791044776121,0.9492537313432836,0.9492537313432836,0.367,0.0,0.001,0.791,0.385,0.998,0.24,0.115,0.09,0.954,0.751,0.989,0.175,0.082,0.088,0.982,0.054,0.395,0.09,0.055,0.767,0.03,0.024,0.8,0.9533527696793004,0.9648093841642228,0.9879518072289156,0.0231424230646927,4.0,0.2,0.0,0.001,0.772,0.409,0.991,0.256,0.142,0.044,0.979,0.849,0.954,0.283,0.099,0.079,0.986,0.087,0.442,0.181,0.079,0.963,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-high,-0.023999999999999966
D248,CART,R2,0.0477611940298507,0.981,0.8998805594260906,0.953589196872779,0.98955223880597,1.0,0.9976545842217484,1.1701492537313434,0.9970149253731344,0.926865671641791,0.16,0.0,0.001,0.765,0.391,0.998,0.27,0.137,0.11,0.984,0.833,0.99,0.231,0.093,0.099,0.978,0.052,0.393,0.079,0.082,0.712,0.03,0.022,0.75,0.9533527696793004,0.9648093841642228,0.9879518072289156,0.0231424230646927,4.0,0.2,0.0,0.001,0.772,0.409,0.991,0.256,0.142,0.044,0.979,0.849,0.954,0.283,0.099,0.079,0.986,0.087,0.442,0.181,0.079,0.963,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-high,-0.01799999999999996
D248,CART,R3,0.0582089552238805,0.982,0.895770290808611,0.9506751954513148,0.98955223880597,1.0,0.9975835110163468,1.162686567164179,0.9940298507462688,0.9208955223880596,0.17,0.001,0.002,0.704,0.373,0.998,0.262,0.124,0.089,0.907,0.739,0.988,0.163,0.084,0.072,0.973,0.05,0.386,0.081,0.078,0.704,0.03,0.022,0.75,0.9364161849710982,0.9648093841642228,0.9879518072289156,0.0231424230646927,4.0,0.2,0.0,0.001,0.772,0.409,0.991,0.256,0.142,0.044,0.979,0.849,0.954,0.283,0.099,0.079,0.986,0.087,0.442,0.181,0.079,0.963,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-high,-0.035999999999999976
D248,TVAE,R1,0.4238805970149253,0.967,0.8224003089807895,0.8827292110874202,0.9552238805970148,1.0,1.0,1.3746268656716418,0.928358208955224,0.5970149253731343,0.653,0.006,0.016,0.827,0.362,0.993,0.147,0.066,0.067,0.967,0.787,0.929,0.078,0.061,0.019,0.947,0.044,0.39,0.09,0.055,0.676,0.03,0.022,0.75,0.8356164383561644,0.9648093841642228,0.9879518072289156,0.0231424230646927,4.0,0.2,0.0,0.001,0.772,0.409,0.991,0.256,0.142,0.044,0.979,0.849,0.954,0.283,0.099,0.079,0.986,0.087,0.442,0.181,0.079,0.963,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-high,-0.046999999999999986
D248,TVAE,R2,0.5417910447761194,0.971,0.8071278838558653,0.8860696517412934,0.953731343283582,1.0,1.0,0.9361194029850748,0.8567164179104477,0.8552238805970149,0.787,0.005,0.015,0.779,0.357,0.992,0.12,0.054,0.062,0.966,0.819,0.955,0.064,0.048,0.027,0.939,0.039,0.393,0.069,0.045,0.657,0.03,0.022,0.75,0.8406593406593407,0.9648093841642228,0.9879518072289156,0.0231424230646927,4.0,0.2,0.0,0.001,0.772,0.409,0.991,0.256,0.142,0.044,0.979,0.849,0.954,0.283,0.099,0.079,0.986,0.087,0.442,0.181,0.079,0.963,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-high,-0.05199999999999999
D248,TVAE,R3,0.5626865671641791,0.969,0.8242736837735413,0.8847192608386639,0.9447761194029852,1.0,1.0,0.8229850746268658,0.8507462686567164,0.8641791044776119,0.797,0.0,0.0,0.848,0.342,0.994,0.133,0.059,0.055,0.794,0.625,0.961,0.066,0.052,0.028,0.945,0.043,0.385,0.091,0.054,0.596,0.03,0.022,0.75,0.9940476190476192,0.9648093841642228,0.9879518072289156,0.0231424230646927,4.0,0.2,0.0,0.001,0.772,0.409,0.991,0.256,0.142,0.044,0.979,0.849,0.954,0.283,0.099,0.079,0.986,0.087,0.442,0.181,0.079,0.963,0.03,0.022,0.75,2.0,2.0,20.0,2.0,2.0,0.0,1000.0,42.0,medium-high,-0.06699999999999995
D249,CART,R1,0.2955223880597015,0.981,0.9028539719866148,0.9544420753375976,0.8328358208955224,1.0,0.9937455579246623,0.5382089552238807,0.9164179104477612,0.9417910447761194,0.497,0.004,0.011,0.754,0.208,0.996,0.06,0.014,0.0,0.015,0.0,0.975,0.0,0.0,0.0,0.587,0.001,0.261,0.001,0.0,0.051,0.03,0.024,0.8,0.8611111111111112,0.9648093841642228,0.9298245614035088,-0.0349848227607141,4.0,0.0,0.0,0.001,0.737,0.197,0.982,0.04,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.539,0.001,0.275,0.0,0.0,0.052,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.010999999999999982
D249,CART,R2,0.0776119402985074,0.982,0.8967197534943108,0.9515991471215348,0.9835820895522388,1.0,0.9941719971570716,1.1059701492537315,0.9880597014925372,0.9149253731343284,0.18,0.004,0.011,0.757,0.21,0.997,0.067,0.014,0.0,0.019,0.0,0.986,0.0,0.0,0.0,0.572,0.001,0.263,0.0,0.0,0.066,0.03,0.024,0.8,0.8611111111111112,0.9648093841642228,0.9298245614035088,-0.0349848227607141,4.0,0.0,0.0,0.001,0.737,0.197,0.982,0.04,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.539,0.001,0.275,0.0,0.0,0.052,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.012999999999999984
D249,CART,R3,0.0656716417910447,0.981,0.9157450067156168,0.9545131485429992,0.98955223880597,1.0,0.9948116560056858,1.1053731343283584,0.9925373134328358,0.928358208955224,0.1859999999999999,0.004,0.011,0.779,0.211,0.996,0.066,0.015,0.0,0.031,0.0,0.975,0.0,0.0,0.0,0.593,0.001,0.266,0.001,0.0,0.055,0.03,0.024,0.8,0.8611111111111112,0.9648093841642228,0.9298245614035088,-0.0349848227607141,4.0,0.0,0.0,0.001,0.737,0.197,0.982,0.04,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.539,0.001,0.275,0.0,0.0,0.052,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.013999999999999985
D249,TVAE,R1,0.4656716417910447,0.967,0.9084606351250548,0.8798152096659558,0.9134328358208956,1.0,1.0,1.048955223880597,0.9029850746268656,0.6194029850746269,0.7,0.0,0.001,0.984,0.262,0.999,0.04,0.016,0.012,0.525,0.007,0.983,0.017,0.009,0.006,0.751,0.006,0.323,0.013,0.007,0.251,0.03,0.022,0.75,0.9533527696793004,0.9648093841642228,0.9298245614035088,-0.0349848227607141,4.0,0.0,0.0,0.001,0.737,0.197,0.982,0.04,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.539,0.001,0.275,0.0,0.0,0.052,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.065
D249,TVAE,R2,0.5417910447761194,0.966,0.8735264043121712,0.8769012082444919,0.9432835820895522,1.0,1.0,0.8746268656716418,0.8343283582089552,0.8417910447761194,0.768,0.0,0.0,1.0,0.252,1.0,0.032,0.012,0.011,0.518,0.006,0.998,0.0,0.0,0.0,0.708,0.004,0.282,0.007,0.001,0.158,0.03,0.022,0.75,0.9822485207100592,0.9648093841642228,0.9298245614035088,-0.0349848227607141,4.0,0.0,0.0,0.001,0.737,0.197,0.982,0.04,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.539,0.001,0.275,0.0,0.0,0.052,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.05499999999999999
D249,TVAE,R3,0.5417910447761194,0.97,0.9206940196363697,0.8734186211798152,0.9567164179104478,1.0,1.0,0.8937313432835822,0.8701492537313433,0.8388059701492537,0.772,0.0,0.0,0.911,0.256,0.995,0.044,0.017,0.012,0.501,0.0,0.958,0.014,0.01,0.003,0.736,0.007,0.32,0.018,0.006,0.269,0.03,0.022,0.75,0.9822485207100592,0.9648093841642228,0.9298245614035088,-0.0349848227607141,4.0,0.0,0.0,0.001,0.737,0.197,0.982,0.04,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.539,0.001,0.275,0.0,0.0,0.052,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.059
D25,CART,R1,0.3223880597014925,0.97,0.9075121532784952,0.9418621179815208,0.746268656716418,1.0,0.9977256574271498,0.404179104477612,0.8865671641791045,0.9701492537313432,0.526,0.001,0.004,0.71,0.437,0.997,0.815,0.448,0.029,0.904,0.525,0.982,0.134,0.293,0.26,0.987,0.112,0.407,0.146,0.116,0.788,0.06,0.051,0.85,0.9142857142857144,0.9705882352941176,0.9411764705882352,-0.0294117647058823,0.5,0.0,0.0,0.0,0.823,0.46,0.991,0.688,0.419,0.008,0.937,0.609,0.937,0.139,0.278,0.269,0.989,0.155,0.465,0.299,0.155,0.988,0.06,0.051,0.85,2.0,1.0,20.0,4.0,2.0,0.0,500.0,42.0,high,-0.02300000000000002
D25,CART,R2,0.0776119402985074,0.974,0.9062475034094454,0.9346126510305616,0.9850746268656716,1.0,0.9977256574271498,1.0280597014925374,0.9850746268656716,0.9134328358208956,0.2109999999999999,0.003,0.008,0.753,0.442,0.997,0.754,0.432,0.036,0.91,0.567,0.982,0.16,0.281,0.239,0.988,0.142,0.413,0.2,0.119,0.782,0.06,0.051,0.85,0.8820224719101124,0.9705882352941176,0.9411764705882352,-0.0294117647058823,0.5,0.0,0.0,0.0,0.823,0.46,0.991,0.688,0.419,0.008,0.937,0.609,0.937,0.139,0.278,0.269,0.989,0.155,0.465,0.299,0.155,0.988,0.06,0.051,0.85,2.0,1.0,20.0,4.0,2.0,0.0,500.0,42.0,high,-0.018000000000000016
D25,CART,R3,0.053731343283582,0.971,0.9111643233494604,0.9356076759061832,0.9731343283582088,1.0,0.9978678038379531,1.021492537313433,0.9940298507462688,0.9223880597014924,0.192,0.009,0.024,0.736,0.44,0.997,0.782,0.37,0.034,0.943,0.579,0.982,0.084,0.266,0.251,0.988,0.133,0.412,0.218,0.128,0.788,0.06,0.051,0.85,0.8010752688172043,0.9705882352941176,0.9411764705882352,-0.0294117647058823,0.5,0.0,0.0,0.0,0.823,0.46,0.991,0.688,0.419,0.008,0.937,0.609,0.937,0.139,0.278,0.269,0.989,0.155,0.465,0.299,0.155,0.988,0.06,0.051,0.85,2.0,1.0,20.0,4.0,2.0,0.0,500.0,42.0,high,-0.020000000000000018
D25,TVAE,R1,0.4,0.969,0.8113651902006623,0.8791755508173419,0.9731343283582088,1.0,1.0,1.3074626865671644,0.9611940298507464,0.5492537313432836,0.6829999999999999,0.008,0.022,0.924,0.451,0.994,0.565,0.264,0.034,0.958,0.701,0.935,0.086,0.185,0.155,0.99,0.173,0.469,0.349,0.155,1.0,0.06,0.051,0.85,0.8108108108108109,0.9705882352941176,0.9411764705882352,-0.0294117647058823,0.5,0.0,0.0,0.0,0.823,0.46,0.991,0.688,0.419,0.008,0.937,0.609,0.937,0.139,0.278,0.269,0.989,0.155,0.465,0.299,0.155,0.988,0.06,0.051,0.85,2.0,1.0,20.0,4.0,2.0,0.0,500.0,42.0,high,-0.009000000000000008
D25,TVAE,R2,0.608955223880597,0.966,0.7956957590861684,0.8801705756929638,0.9074626865671642,1.0,1.0,0.6638805970149255,0.7731343283582089,0.8567164179104477,0.863,0.003,0.009,0.926,0.438,0.995,0.549,0.225,0.029,0.904,0.63,0.97,0.07,0.203,0.125,0.988,0.154,0.469,0.296,0.143,0.991,0.06,0.051,0.85,0.8715083798882681,0.9705882352941176,0.9411764705882352,-0.0294117647058823,0.5,0.0,0.0,0.0,0.823,0.46,0.991,0.688,0.419,0.008,0.937,0.609,0.937,0.139,0.278,0.269,0.989,0.155,0.465,0.299,0.155,0.988,0.06,0.051,0.85,2.0,1.0,20.0,4.0,2.0,0.0,500.0,42.0,high,-0.02200000000000002
D25,TVAE,R3,0.6179104477611941,0.967,0.8006025319696443,0.888272921108742,0.9164179104477612,1.0,1.0,0.719402985074627,0.8,0.8298507462686567,0.858,0.0,0.0,0.872,0.436,0.991,0.541,0.225,0.048,0.949,0.672,0.95,0.074,0.164,0.096,0.988,0.158,0.468,0.307,0.128,0.997,0.06,0.051,0.85,0.9705882352941176,0.9705882352941176,0.9411764705882352,-0.0294117647058823,0.5,0.0,0.0,0.0,0.823,0.46,0.991,0.688,0.419,0.008,0.937,0.609,0.937,0.139,0.278,0.269,0.989,0.155,0.465,0.299,0.155,0.988,0.06,0.051,0.85,2.0,1.0,20.0,4.0,2.0,0.0,500.0,42.0,high,-0.02400000000000002
D250,CART,R1,0.191044776119403,0.98,0.9078564009467618,0.9523809523809524,0.8970149253731343,1.0,0.994456289978678,0.6641791044776121,0.9552238805970148,0.9402985074626866,0.347,0.003,0.007,0.881,0.215,0.998,0.074,0.017,0.0,0.024,0.0,0.983,0.0,0.0,0.0,0.583,0.001,0.264,0.0,0.0,0.088,0.03,0.022,0.75,0.8873239436619719,0.9881305637982196,0.9298245614035088,-0.0583060023947108,4.0,0.01,0.0,0.0,0.84,0.253,0.99,0.057,0.016,0.002,0.457,0.0,0.924,0.005,0.006,0.001,0.746,0.007,0.336,0.012,0.003,0.352,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,-0.038000000000000006
D250,CART,R2,0.053731343283582,0.981,0.896715727536026,0.9496801705756928,0.98955223880597,1.0,0.9954513148543,1.1098507462686569,0.9955223880597016,0.9343283582089552,0.1859999999999999,0.002,0.006,0.774,0.239,0.996,0.076,0.02,0.008,0.448,0.0,0.972,0.004,0.001,0.004,0.674,0.002,0.272,0.001,0.001,0.131,0.03,0.024,0.8,0.8926553672316384,0.9881305637982196,0.9298245614035088,-0.0583060023947108,4.0,0.01,0.0,0.0,0.84,0.253,0.99,0.057,0.016,0.002,0.457,0.0,0.924,0.005,0.006,0.001,0.746,0.007,0.336,0.012,0.003,0.352,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,-0.014000000000000012
D250,CART,R3,0.0746268656716417,0.98,0.9131216671022832,0.9542288557213928,0.9865671641791044,1.0,0.9953091684434968,1.1423880597014926,0.9955223880597016,0.9104477611940298,0.197,0.002,0.006,0.798,0.235,0.994,0.078,0.02,0.007,0.413,0.003,0.942,0.001,0.003,0.0,0.688,0.003,0.279,0.003,0.003,0.125,0.03,0.022,0.75,0.8926553672316384,0.9881305637982196,0.9298245614035088,-0.0583060023947108,4.0,0.01,0.0,0.0,0.84,0.253,0.99,0.057,0.016,0.002,0.457,0.0,0.924,0.005,0.006,0.001,0.746,0.007,0.336,0.012,0.003,0.352,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,-0.018000000000000016
D250,TVAE,R1,0.444776119402985,0.969,0.9130911633259182,0.8927505330490406,0.9298507462686568,1.0,1.0,1.0916417910447762,0.9313432835820896,0.7,0.732,0.001,0.002,0.91,0.278,0.994,0.08,0.032,0.034,0.54,0.043,0.943,0.053,0.025,0.028,0.773,0.018,0.332,0.034,0.021,0.452,0.03,0.022,0.75,0.9420289855072465,0.9881305637982196,0.9298245614035088,-0.0583060023947108,4.0,0.01,0.0,0.0,0.84,0.253,0.99,0.057,0.016,0.002,0.457,0.0,0.924,0.005,0.006,0.001,0.746,0.007,0.336,0.012,0.003,0.352,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.025000000000000022
D250,TVAE,R2,0.5044776119402985,0.969,0.9145660385895332,0.898720682302772,0.9522388059701492,1.0,1.0,0.9689552238805972,0.8477611940298507,0.8492537313432836,0.759,0.0,0.0,0.871,0.332,0.991,0.077,0.029,0.081,0.901,0.733,0.934,0.039,0.022,0.022,0.854,0.017,0.369,0.033,0.021,0.449,0.03,0.024,0.8,0.9822485207100592,0.9881305637982196,0.9298245614035088,-0.0583060023947108,4.0,0.01,0.0,0.0,0.84,0.253,0.99,0.057,0.016,0.002,0.457,0.0,0.924,0.005,0.006,0.001,0.746,0.007,0.336,0.012,0.003,0.352,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.07900000000000001
D250,TVAE,R3,0.5059701492537313,0.966,0.8972410351629232,0.8935323383084578,0.9343283582089552,1.0,1.0,0.904179104477612,0.8656716417910447,0.8253731343283582,0.78,0.001,0.003,0.963,0.298,0.996,0.052,0.017,0.073,0.609,0.466,0.954,0.017,0.01,0.009,0.862,0.01,0.317,0.021,0.015,0.364,0.03,0.022,0.75,0.930835734870317,0.9881305637982196,0.9298245614035088,-0.0583060023947108,4.0,0.01,0.0,0.0,0.84,0.253,0.99,0.057,0.016,0.002,0.457,0.0,0.924,0.005,0.006,0.001,0.746,0.007,0.336,0.012,0.003,0.352,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,low,0.044999999999999984
D251,CART,R1,0.1716417910447761,0.981,0.9044280945661796,0.9519545131485428,0.8985074626865671,1.0,0.993958777540867,0.624179104477612,0.9611940298507464,0.9656716417910448,0.34,0.0,0.0,0.748,0.339,0.996,0.153,0.059,0.062,0.806,0.59,0.953,0.077,0.051,0.033,0.954,0.033,0.372,0.045,0.039,0.634,0.03,0.024,0.8,0.9940476190476192,0.9940476190476192,0.9879518072289156,-0.0060958118187034,4.0,0.1,0.0,0.0,0.906,0.374,0.996,0.141,0.062,0.034,0.918,0.707,0.964,0.131,0.049,0.054,0.971,0.042,0.424,0.085,0.045,0.887,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,medium-low,-0.034999999999999976
D251,CART,R2,0.0597014925373134,0.98,0.9102169926991656,0.9531627576403696,0.9776119402985076,1.0,0.9947405828002842,1.0802985074626867,0.9940298507462688,0.9104477611940298,0.1779999999999999,0.0,0.001,0.754,0.336,0.995,0.153,0.059,0.06,0.758,0.561,0.954,0.079,0.043,0.033,0.956,0.031,0.375,0.04,0.045,0.646,0.03,0.024,0.8,0.95906432748538,0.9940476190476192,0.9879518072289156,-0.0060958118187034,4.0,0.1,0.0,0.0,0.906,0.374,0.996,0.141,0.062,0.034,0.918,0.707,0.964,0.131,0.049,0.054,0.971,0.042,0.424,0.085,0.045,0.887,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,medium-low,-0.03799999999999998
D251,CART,R3,0.0611940298507462,0.982,0.8918146000921119,0.9547974413646056,0.9880597014925372,1.0,0.9945984363894812,1.0991044776119403,1.0,0.9119402985074628,0.17,0.001,0.003,0.795,0.349,0.995,0.162,0.061,0.09,0.876,0.634,0.952,0.071,0.045,0.028,0.961,0.028,0.377,0.039,0.043,0.663,0.03,0.024,0.8,0.9252873563218392,0.9940476190476192,0.9879518072289156,-0.0060958118187034,4.0,0.1,0.0,0.0,0.906,0.374,0.996,0.141,0.062,0.034,0.918,0.707,0.964,0.131,0.049,0.054,0.971,0.042,0.424,0.085,0.045,0.887,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,medium-low,-0.025000000000000022
D251,TVAE,R1,0.4791044776119403,0.973,0.8858960257101763,0.8950248756218906,0.9477611940298508,1.0,1.0,1.0480597014925377,0.8955223880597015,0.7253731343283583,0.7040000000000001,0.003,0.007,0.89,0.35,0.995,0.087,0.031,0.061,0.906,0.761,0.953,0.046,0.03,0.015,0.909,0.024,0.396,0.048,0.027,0.663,0.03,0.024,0.8,0.8873239436619719,0.9940476190476192,0.9879518072289156,-0.0060958118187034,4.0,0.1,0.0,0.0,0.906,0.374,0.996,0.141,0.062,0.034,0.918,0.707,0.964,0.131,0.049,0.054,0.971,0.042,0.424,0.085,0.045,0.887,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,medium-low,-0.02400000000000002
D251,TVAE,R2,0.5552238805970149,0.973,0.8649821535757893,0.8979388770433546,0.9567164179104478,1.0,1.0,0.8513432835820897,0.8417910447761194,0.8597014925373134,0.778,0.005,0.013,0.941,0.33,0.996,0.063,0.026,0.034,0.796,0.528,0.966,0.04,0.018,0.013,0.896,0.021,0.388,0.039,0.021,0.612,0.03,0.024,0.8,0.850828729281768,0.9940476190476192,0.9879518072289156,-0.0060958118187034,4.0,0.1,0.0,0.0,0.906,0.374,0.996,0.141,0.062,0.034,0.918,0.707,0.964,0.131,0.049,0.054,0.971,0.042,0.424,0.085,0.045,0.887,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,medium-low,-0.043999999999999984
D251,TVAE,R3,0.5313432835820896,0.974,0.8928996787991429,0.8930348258706469,0.9402985074626866,1.0,1.0,0.8608955223880597,0.8223880597014925,0.8626865671641791,0.7829999999999999,0.006,0.017,0.912,0.322,0.995,0.065,0.025,0.064,0.779,0.576,0.956,0.035,0.019,0.016,0.875,0.014,0.364,0.027,0.015,0.464,0.03,0.024,0.8,0.8306010928961749,0.9940476190476192,0.9879518072289156,-0.0060958118187034,4.0,0.1,0.0,0.0,0.906,0.374,0.996,0.141,0.062,0.034,0.918,0.707,0.964,0.131,0.049,0.054,0.971,0.042,0.424,0.085,0.045,0.887,0.03,0.022,0.75,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,42.0,medium-low,-0.05199999999999999
